DATAFLOW,LAST UPDATE,freq,frequenc,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,BE,2014,8.3,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,BG,2014,5.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,CY,2014,0.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,CZ,2014,6.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,DE,2014,19.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,DK,2014,27.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,EE,2014,7.6,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,EL,2014,3.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,ES,2014,2.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,EU27_2020,2014,8.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,EU28,2014,8.2,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,FI,2014,12.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,HR,2014,2.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,HU,2014,4.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,IE,2014,4.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,IS,2014,18.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,IT,2014,1.8,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,LT,2014,9.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,LU,2014,15.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,LV,2014,5.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,MT,2014,6.0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,PL,2014,6.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,PT,2014,1.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,RO,2014,10.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,SE,2014,13.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,SI,2014,4.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,SK,2014,3.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE65,PC,UK,2014,7.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,AT,2014,5.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,BE,2014,6.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,BG,2014,6.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,CY,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,CZ,2014,3.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,DE,2014,15.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,DK,2014,27.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,EE,2014,1.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,EL,2014,2.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,ES,2014,1.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,EU27_2020,2014,6.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,EU28,2014,6.0,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,FI,2014,10.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,HR,2014,2.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,HU,2014,3.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,IE,2014,2.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,IS,2014,3.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,IT,2014,1.9,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,LT,2014,6.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,LU,2014,10.0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,LV,2014,2.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,MT,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,PL,2014,4.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,PT,2014,1.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,RO,2014,6.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,SE,2014,6.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,SI,2014,2.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,SK,2014,4.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,F,Y_GE75,PC,UK,2014,4.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,AT,2014,28.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,BE,2014,22.6,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,BG,2014,21.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,CY,2014,6.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,CZ,2014,32.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,DE,2014,26.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,DK,2014,35.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,EE,2014,29.9,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,EL,2014,17.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,ES,2014,16.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,EU27_2020,2014,23.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,EU28,2014,23.9,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,FI,2014,25.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,HR,2014,21.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,HU,2014,21.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,IE,2014,21.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,IS,2014,31.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,IT,2014,15.6,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,LT,2014,25.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,LU,2014,25.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,LV,2014,22.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,MT,2014,19.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,PL,2014,36.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,PT,2014,21.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,RO,2014,13.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,SE,2014,29.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,SI,2014,25.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,SK,2014,26.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,TOTAL,PC,UK,2014,26.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,AT,2014,27.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,BE,2014,17.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,BG,2014,9.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,CY,2014,1.4,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,CZ,2014,25.3,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,DE,2014,21.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,DK,2014,17.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,EE,2014,9.4,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,EL,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,ES,2014,14.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,EU28,2014,16.9,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,FI,2014,24.8,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,HR,2014,19.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,HU,2014,19.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,IE,2014,13.2,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,IS,2014,2.4,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,IT,2014,10.6,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,LT,2014,16.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,LU,2014,21.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,LV,2014,19.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,MT,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,PL,2014,13.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,PT,2014,11.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,RO,2014,8.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,SE,2014,15.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,SI,2014,23.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,SK,2014,17.8,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-19,PC,UK,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,AT,2014,26.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,BE,2014,21.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,BG,2014,16.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,CY,2014,3.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,CZ,2014,25.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,DE,2014,22.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,DK,2014,22.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,EE,2014,23.2,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,EL,2014,13.6,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,ES,2014,19.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,EU27_2020,2014,20.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,EU28,2014,20.7,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,FI,2014,25.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,HR,2014,23.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,HU,2014,22.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,IE,2014,14.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,IS,2014,11.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,IT,2014,16.3,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,LT,2014,18.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,LU,2014,25.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,LV,2014,23.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,MT,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,PL,2014,25.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,PT,2014,19.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,RO,2014,12.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,SE,2014,19.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,SI,2014,21.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,SK,2014,21.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-24,PC,UK,2014,19.1,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,AT,2014,28.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,BE,2014,21.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,BG,2014,18.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,CY,2014,3.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,CZ,2014,25.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,DE,2014,24.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,DK,2014,25.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,EE,2014,24.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,EL,2014,10.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,ES,2014,19.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,EU27_2020,2014,23.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,EU28,2014,23.2,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,FI,2014,24.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,HR,2014,26.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,HU,2014,24.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,IE,2014,19.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,IS,2014,14.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,IT,2014,18.9,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,LT,2014,21.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,LU,2014,26.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,LV,2014,26.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,MT,2014,12.2,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,NO,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,PL,2014,31.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,PT,2014,24.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,RO,2014,12.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,SE,2014,23.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,SI,2014,23.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,SK,2014,27.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-29,PC,UK,2014,22.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,AT,2014,30.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,BE,2014,24.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,BG,2014,23.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,CY,2014,7.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,CZ,2014,35.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,DE,2014,27.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,DK,2014,37.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,EE,2014,31.1,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,EL,2014,20.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,LT1M,DEG3,M,Y15-64,PC,ES,2014,19.4,
